"Path","User ID","First Name","Last Name","E-mail Address","Created Date","Last Modified Date","profile/middleName","All Groups","Direct Groups","Indirect Groups"
"/home/users/geometrixx/larry.a.spiller@pookmail.com","larry.a.spiller@pookmail.com","Larry","Spiller","Larry.A.Spiller@pookmail.com","2016-07-06 01:41:21","2010-09-30 04:13:17","A","dsc|everyone|techsummit","dsc|everyone|techsummit",""
"/home/users/geometrixx/aparker@geometrixx.info","aparker@geometrixx.info","Alison","Parker","aparker@geometrixx.info","2016-07-06 01:41:21","","","everyone|hiking-members|running-members|surfing-members|winter-sports-members","everyone|hiking-members|running-members|surfing-members|winter-sports-members",""
"/home/users/media/wallace.escott@geometrixx-media.com","wallace.escott@geometrixx-media.com","Wallace","Escott","wallace.escott@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/media/trina.dombrowski@geometrixx-media.com","trina.dombrowski@geometrixx-media.com","Trina","Dombrowski","trina.dombrowski@geometrixx-media.com","2016-07-06 01:41:28","2013-01-07 03:03:57","","contributor|everyone|mp-designers|mp-users","everyone|mp-designers","contributor|mp-users"
"/home/users/media/marcy.aja@geometrixx-media.com","marcy.aja@geometrixx-media.com","Marcy","Aja","marcy.aja@geometrixx-media.com","2016-07-06 01:41:28","2013-01-07 03:03:35","","everyone","everyone",""
"/home/users/media/perry.eastman@geometrixx-media.com","perry.eastman@geometrixx-media.com","Perry","Eastman","perry.eastman@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/media/charlotte.capp@geometrixx-media.com","charlotte.capp@geometrixx-media.com","Charlotte","Capp","charlotte.capp@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-contributors|mp-users","everyone|mp-contributors","contributor|mp-users"
"/home/users/media/mathew.echavez@geometrixx-media.com","mathew.echavez@geometrixx-media.com","Mathew","Echavez","mathew.echavez@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/media/joel.czuba@geometrixx-media.com","joel.czuba@geometrixx-media.com","Joel","Czuba","joel.czuba@geometrixx-media.com","2016-07-06 01:41:28","2013-01-07 03:03:13","","contributor|everyone|mp-contributors|mp-users","everyone|mp-contributors","contributor|mp-users"
"/home/users/media/willard.ebbing@geometrixx-media.com","willard.ebbing@geometrixx-media.com","Willard","Ebbing","willard.ebbing@geometrixx-media.com","2016-07-06 01:41:28","","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
"/home/users/media/carl.eastham@geometrixx-media.com","carl.eastham@geometrixx-media.com","Carl","Eastham","carl.eastham@geometrixx-media.com","2016-07-06 01:41:28","2013-01-07 03:02:49","","contributor|everyone|mp-editors|mp-users","everyone|mp-editors","contributor|mp-users"
